,Question,SQL Query,Method,Table,Label
33,"Among beginners learning Technical Writing, Software Development, or Communication, what is the smallest amount of time recorded for skill usage?","SELECT MIN(UsageHours) AS UsageHours FROM (SELECT UsageHours AS UsageHours FROM EmployeeSkillUsage WHERE SkillName = ""Technical Writing"" AND SkillLevel = ""Beginner"" UNION ALL SELECT UsageHours AS UsageHours FROM EmployeeSkillUsage WHERE SkillName = ""Software Development"" AND SkillLevel = ""Beginner"" UNION ALL SELECT UsageHours AS UsageHours FROM EmployeeSkillUsage WHERE SkillName = ""Communication"" AND SkillLevel = ""Beginner"");",superlative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>SkillLevel</th>
      <th>Advanced</th>
      <th>Beginner</th>
      <th>Intermediate</th>
    </tr>
    <tr>
      <th>SkillName</th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Communication</th>
      <td>32.318222</td>
      <td>62.844730</td>
      <td>8.542983</td>
    </tr>
    <tr>
      <th>Data Analysis</th>
      <td>11.905334</td>
      <td>52.303721</td>
      <td>47.875787</td>
    </tr>
    <tr>
      <th>Project Management</th>
      <td>30.955907</td>
      <td>89.045202</td>
      <td>83.618362</td>
    </tr>
    <tr>
      <th>Software Development</th>
      <td>17.603230</td>
      <td>81.556723</td>
      <td>76.482701</td>
    </tr>
    <tr>
      <th>Technical Writing</th>
      <td>45.598478</td>
      <td>17.390005</td>
      <td>64.932612</td>
    </tr>
  </tbody>
</table>",17.390005
34,"Among employees working less than 20 hours as IT staff, managers in sales working 20 to 30 hours weekly, and IT interns clocking 30 to 40 hours per week, which group has the top rating for balancing work and personal life?","SELECT MAX(WorkLifeBalanceRating) AS WorkLifeBalanceRating FROM (SELECT WorkLifeBalanceRating AS WorkLifeBalanceRating FROM EmployeeWorkLifeBalance WHERE Department = ""IT"" AND JobRole = ""Staff"" AND WorkHoursPerWeek = ""Less than 20"" UNION ALL SELECT WorkLifeBalanceRating AS WorkLifeBalanceRating FROM EmployeeWorkLifeBalance WHERE Department = ""Sales"" AND JobRole = ""Manager"" AND WorkHoursPerWeek = ""20-30"" UNION ALL SELECT WorkLifeBalanceRating AS WorkLifeBalanceRating FROM EmployeeWorkLifeBalance WHERE Department = ""IT"" AND JobRole = ""Intern"" AND WorkHoursPerWeek = ""30-40"");",superlative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr>
      <th>Department</th>
      <th colspan=""4"" halign=""left"">Finance</th>
      <th colspan=""4"" halign=""left"">HR</th>
      <th colspan=""4"" halign=""left"">IT</th>
      <th colspan=""4"" halign=""left"">Marketing</th>
      <th colspan=""4"" halign=""left"">Sales</th>
    </tr>
    <tr>
      <th>WorkHoursPerWeek</th>
      <th>20-30</th>
      <th>30-40</th>
      <th>Less than 20</th>
      <th>More than 40</th>
      <th>20-30</th>
      <th>30-40</th>
      <th>Less than 20</th>
      <th>More than 40</th>
      <th>20-30</th>
      <th>30-40</th>
      <th>Less than 20</th>
      <th>More than 40</th>
      <th>20-30</th>
      <th>30-40</th>
      <th>Less than 20</th>
      <th>More than 40</th>
      <th>20-30</th>
      <th>30-40</th>
      <th>Less than 20</th>
      <th>More than 40</th>
    </tr>
    <tr>
      <th>JobRole</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Intern</th>
      <td>3.712345</td>
      <td>2.387507</td>
      <td>1.247917</td>
      <td>1.586361</td>
      <td>4.629247</td>
      <td>3.152813</td>
      <td>1.064153</td>
      <td>3.332132</td>
      <td>4.150840</td>
      <td>1.618739</td>
      <td>2.007289</td>
      <td>3.082993</td>
      <td>2.462941</td>
      <td>2.398453</td>
      <td>2.116611</td>
      <td>4.004523</td>
      <td>3.637714</td>
      <td>4.977970</td>
      <td>2.886222</td>
      <td>1.580958</td>
    </tr>
    <tr>
      <th>Manager</th>
      <td>2.953730</td>
      <td>4.775788</td>
      <td>1.078409</td>
      <td>1.143075</td>
      <td>3.815006</td>
      <td>1.652507</td>
      <td>3.521660</td>
      <td>1.540846</td>
      <td>2.627566</td>
      <td>4.118525</td>
      <td>3.872896</td>
      <td>4.497686</td>
      <td>2.337803</td>
      <td>4.876445</td>
      <td>3.062611</td>
      <td>1.045570</td>
      <td>3.600015</td>
      <td>1.386531</td>
      <td>2.932269</td>
      <td>3.304573</td>
    </tr>
    <tr>
      <th>Staff</th>
      <td>4.807506</td>
      <td>1.373107</td>
      <td>1.435988</td>
      <td>2.032118</td>
      <td>2.809990</td>
      <td>4.508214</td>
      <td>2.016653</td>
      <td>4.277372</td>
      <td>4.045732</td>
      <td>1.878343</td>
      <td>4.784238</td>
      <td>2.653856</td>
      <td>1.018351</td>
      <td>2.708883</td>
      <td>4.825197</td>
      <td>2.948452</td>
      <td>4.589045</td>
      <td>4.145521</td>
      <td>1.194672</td>
      <td>3.402604</td>
    </tr>
    <tr>
      <th>Team Lead</th>
      <td>1.906596</td>
      <td>2.073239</td>
      <td>3.672339</td>
      <td>3.473659</td>
      <td>2.930849</td>
      <td>4.601884</td>
      <td>2.017182</td>
      <td>4.240573</td>
      <td>1.251747</td>
      <td>4.485817</td>
      <td>3.720595</td>
      <td>1.878260</td>
      <td>2.598675</td>
      <td>2.543232</td>
      <td>3.281319</td>
      <td>3.902695</td>
      <td>1.655686</td>
      <td>3.905535</td>
      <td>1.491722</td>
      <td>2.461334</td>
    </tr>
  </tbody>
</table>",4.784238
35,"Among the Soft Skills scores from February 20, 2023, the Technical scores from March 10, 2023, and the Soft Skills scores from March 10, 2023, which value represents the smallest skill assessment recorded?","SELECT MIN(SkillScore) AS SkillScore FROM (SELECT SkillScore AS SkillScore FROM EmployeeSkillAssessmentResults WHERE SkillCategory = ""Soft Skills"" AND AssessmentDate = ""2023-02-20"" UNION ALL SELECT SkillScore AS SkillScore FROM EmployeeSkillAssessmentResults WHERE SkillCategory = ""Technical"" AND AssessmentDate = ""2023-03-10"" UNION ALL SELECT SkillScore AS SkillScore FROM EmployeeSkillAssessmentResults WHERE SkillCategory = ""Soft Skills"" AND AssessmentDate = ""2023-03-10"");",superlative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>AssessmentDate</th>
      <th>2023-01-15</th>
      <th>2023-02-20</th>
      <th>2023-03-10</th>
    </tr>
    <tr>
      <th>SkillCategory</th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Management</th>
      <td>71.324000</td>
      <td>20.553897</td>
      <td>45.354781</td>
    </tr>
    <tr>
      <th>Soft Skills</th>
      <td>21.713376</td>
      <td>53.564927</td>
      <td>46.234418</td>
    </tr>
    <tr>
      <th>Technical</th>
      <td>47.193763</td>
      <td>33.781701</td>
      <td>43.146116</td>
    </tr>
  </tbody>
</table>",43.146116
36,"What was the top score achieved on January 1, 2023, when considering advanced communication, advanced technical, intermediate communication, and intermediate problem-solving skills?","SELECT MAX(AssessmentScore) AS AssessmentScore FROM (SELECT AssessmentScore AS AssessmentScore FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Technical"" AND AssessmentDate = ""2023-01-01"" AND SkillLevel = ""Advanced"" UNION ALL SELECT AssessmentScore AS AssessmentScore FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Communication"" AND AssessmentDate = ""2023-01-01"" AND SkillLevel = ""Advanced"" UNION ALL SELECT AssessmentScore AS AssessmentScore FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Communication"" AND AssessmentDate = ""2023-01-01"" AND SkillLevel = ""Intermediate"" UNION ALL SELECT AssessmentScore AS AssessmentScore FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Problem Solving"" AND AssessmentDate = ""2023-01-01"" AND SkillLevel = ""Intermediate"");",superlative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr>
      <th>SkillLevel</th>
      <th colspan=""5"" halign=""left"">Advanced</th>
      <th colspan=""5"" halign=""left"">Beginner</th>
      <th colspan=""5"" halign=""left"">Intermediate</th>
    </tr>
    <tr>
      <th>SkillName</th>
      <th>Communication</th>
      <th>Leadership</th>
      <th>Problem Solving</th>
      <th>Teamwork</th>
      <th>Technical</th>
      <th>Communication</th>
      <th>Leadership</th>
      <th>Problem Solving</th>
      <th>Teamwork</th>
      <th>Technical</th>
      <th>Communication</th>
      <th>Leadership</th>
      <th>Problem Solving</th>
      <th>Teamwork</th>
      <th>Technical</th>
    </tr>
    <tr>
      <th>AssessmentDate</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>2023-01-01</th>
      <td>22.007993</td>
      <td>63.743698</td>
      <td>97.302488</td>
      <td>88.058034</td>
      <td>6.785954</td>
      <td>13.069374</td>
      <td>78.973517</td>
      <td>69.551314</td>
      <td>56.531274</td>
      <td>92.792057</td>
      <td>19.247336</td>
      <td>44.906349</td>
      <td>14.448861</td>
      <td>67.094891</td>
      <td>92.906730</td>
    </tr>
    <tr>
      <th>2023-12-31</th>
      <td>21.745723</td>
      <td>70.673215</td>
      <td>80.572573</td>
      <td>13.393633</td>
      <td>22.391374</td>
      <td>77.190724</td>
      <td>71.686881</td>
      <td>24.292544</td>
      <td>13.065972</td>
      <td>55.309505</td>
      <td>69.497061</td>
      <td>95.041928</td>
      <td>58.915709</td>
      <td>68.268023</td>
      <td>41.825727</td>
    </tr>
  </tbody>
</table>",22.007993
37,"Among employees in Finance with soft skills and those in Sales and HR with creative skills, what is the smallest recorded utilization percentage?","SELECT MIN(UtilizationLevel) AS UtilizationLevel FROM (SELECT UtilizationLevel AS UtilizationLevel FROM EmployeeSkillUtilization WHERE SkillCategory = ""Soft Skills"" AND Department = ""Finance"" UNION ALL SELECT UtilizationLevel AS UtilizationLevel FROM EmployeeSkillUtilization WHERE SkillCategory = ""Creative"" AND Department = ""Sales"" UNION ALL SELECT UtilizationLevel AS UtilizationLevel FROM EmployeeSkillUtilization WHERE SkillCategory = ""Creative"" AND Department = ""HR"");",superlative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>SkillCategory</th>
      <th>Analytical</th>
      <th>Creative</th>
      <th>Management</th>
      <th>Soft Skills</th>
      <th>Technical</th>
    </tr>
    <tr>
      <th>Department</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Engineering</th>
      <td>52.416850</td>
      <td>91.320066</td>
      <td>58.093346</td>
      <td>65.056316</td>
      <td>94.539082</td>
    </tr>
    <tr>
      <th>Finance</th>
      <td>93.103077</td>
      <td>27.895773</td>
      <td>27.918422</td>
      <td>20.456164</td>
      <td>34.001767</td>
    </tr>
    <tr>
      <th>HR</th>
      <td>31.349048</td>
      <td>6.109760</td>
      <td>67.362043</td>
      <td>3.755249</td>
      <td>61.871216</td>
    </tr>
    <tr>
      <th>Marketing</th>
      <td>76.790942</td>
      <td>50.912949</td>
      <td>51.332848</td>
      <td>60.197811</td>
      <td>32.267997</td>
    </tr>
    <tr>
      <th>Sales</th>
      <td>86.338686</td>
      <td>99.732655</td>
      <td>86.262753</td>
      <td>94.589272</td>
      <td>41.308527</td>
    </tr>
  </tbody>
</table>",6.10976
38,"Among employees who were either absent in the human resources department or arrived late in the IT or HR departments, what is the smallest recorded attendance percentage?","SELECT MIN(AttendanceRate) AS AttendanceRate FROM (SELECT AttendanceRate AS AttendanceRate FROM EmployeeAttendancePatterns WHERE AttendanceStatus = ""Absent"" AND Department = ""HR"" UNION ALL SELECT AttendanceRate AS AttendanceRate FROM EmployeeAttendancePatterns WHERE AttendanceStatus = ""Late"" AND Department = ""IT"" UNION ALL SELECT AttendanceRate AS AttendanceRate FROM EmployeeAttendancePatterns WHERE AttendanceStatus = ""Late"" AND Department = ""HR"");",superlative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>Department</th>
      <th>Finance</th>
      <th>HR</th>
      <th>IT</th>
      <th>Marketing</th>
      <th>Sales</th>
    </tr>
    <tr>
      <th>AttendanceStatus</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Absent</th>
      <td>66.494966</td>
      <td>28.585222</td>
      <td>56.909640</td>
      <td>38.146914</td>
      <td>32.984653</td>
    </tr>
    <tr>
      <th>Late</th>
      <td>86.687573</td>
      <td>97.648613</td>
      <td>81.496456</td>
      <td>80.517609</td>
      <td>94.239107</td>
    </tr>
    <tr>
      <th>Present</th>
      <td>79.204118</td>
      <td>87.033422</td>
      <td>85.508035</td>
      <td>64.320962</td>
      <td>49.574071</td>
    </tr>
  </tbody>
</table>",28.585222
39,"Among the Management and Soft Skills evaluations conducted at the start of 2020 and the Technical and Soft Skills assessments performed at the end of 2023, which recorded the top score?","SELECT MAX(AssessmentScore) AS AssessmentScore FROM (SELECT AssessmentScore AS AssessmentScore FROM EmployeeSkillAssessmentSummary WHERE SkillCategory = ""Management"" AND AssessmentDate = ""2020-01-01"" UNION ALL SELECT AssessmentScore AS AssessmentScore FROM EmployeeSkillAssessmentSummary WHERE SkillCategory = ""Soft Skills"" AND AssessmentDate = ""2020-01-01"" UNION ALL SELECT AssessmentScore AS AssessmentScore FROM EmployeeSkillAssessmentSummary WHERE SkillCategory = ""Technical"" AND AssessmentDate = ""2023-12-31"" UNION ALL SELECT AssessmentScore AS AssessmentScore FROM EmployeeSkillAssessmentSummary WHERE SkillCategory = ""Soft Skills"" AND AssessmentDate = ""2023-12-31"");",superlative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>SkillCategory</th>
      <th>Analytical</th>
      <th>Creative</th>
      <th>Management</th>
      <th>Soft Skills</th>
      <th>Technical</th>
    </tr>
    <tr>
      <th>AssessmentDate</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>2020-01-01</th>
      <td>57.057753</td>
      <td>6.439683</td>
      <td>75.319826</td>
      <td>63.234714</td>
      <td>93.635519</td>
    </tr>
    <tr>
      <th>2023-12-31</th>
      <td>23.739749</td>
      <td>49.758862</td>
      <td>99.402132</td>
      <td>62.300209</td>
      <td>83.126158</td>
    </tr>
  </tbody>
</table>",83.126158
40,"Among the Creative skill assessments, what is the smallest score recorded when considering intermediate evaluations from the start of 2022, advanced evaluations at the end of 2023, and intermediate evaluations at the end of 2023?","SELECT MIN(Score) AS Score FROM (SELECT Score AS Score FROM EmployeeSkillAssessmentResults WHERE SkillCategory = ""Creative"" AND SkillLevel = ""Intermediate"" AND AssessmentDate = ""2022-01-01"" UNION ALL SELECT Score AS Score FROM EmployeeSkillAssessmentResults WHERE SkillCategory = ""Creative"" AND SkillLevel = ""Advanced"" AND AssessmentDate = ""2023-12-31"" UNION ALL SELECT Score AS Score FROM EmployeeSkillAssessmentResults WHERE SkillCategory = ""Creative"" AND SkillLevel = ""Intermediate"" AND AssessmentDate = ""2023-12-31"");",superlative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr>
      <th>SkillCategory</th>
      <th colspan=""2"" halign=""left"">Creative</th>
      <th colspan=""2"" halign=""left"">Management</th>
      <th colspan=""2"" halign=""left"">Soft Skills</th>
      <th colspan=""2"" halign=""left"">Technical</th>
    </tr>
    <tr>
      <th>AssessmentDate</th>
      <th>2022-01-01</th>
      <th>2023-12-31</th>
      <th>2022-01-01</th>
      <th>2023-12-31</th>
      <th>2022-01-01</th>
      <th>2023-12-31</th>
      <th>2022-01-01</th>
      <th>2023-12-31</th>
    </tr>
    <tr>
      <th>SkillLevel</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Advanced</th>
      <td>43.970399</td>
      <td>2.326070</td>
      <td>61.991912</td>
      <td>34.582637</td>
      <td>62.314478</td>
      <td>71.722326</td>
      <td>20.251935</td>
      <td>12.176501</td>
    </tr>
    <tr>
      <th>Beginner</th>
      <td>21.027389</td>
      <td>65.179671</td>
      <td>47.330749</td>
      <td>50.735286</td>
      <td>57.831247</td>
      <td>91.071077</td>
      <td>86.003247</td>
      <td>13.358082</td>
    </tr>
    <tr>
      <th>Intermediate</th>
      <td>76.584776</td>
      <td>32.205730</td>
      <td>68.205118</td>
      <td>98.909386</td>
      <td>20.439631</td>
      <td>44.410233</td>
      <td>38.510167</td>
      <td>2.564703</td>
    </tr>
  </tbody>
</table>",2.32607
41,"Among the scores recorded for Communication at the end of 2023, Technical at the start of 2023, and Leadership at the end of 2023, which skill-date pair shows the smallest evaluation value?","SELECT MIN(SkillScore) AS SkillScore FROM (SELECT SkillScore AS SkillScore FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Communication"" AND AssessmentDate = ""2023-12-31"" UNION ALL SELECT SkillScore AS SkillScore FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Technical"" AND AssessmentDate = ""2023-01-01"" UNION ALL SELECT SkillScore AS SkillScore FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Leadership"" AND AssessmentDate = ""2023-12-31"");",superlative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>SkillName</th>
      <th>Communication</th>
      <th>Leadership</th>
      <th>Problem Solving</th>
      <th>Teamwork</th>
      <th>Technical</th>
    </tr>
    <tr>
      <th>AssessmentDate</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>2023-01-01</th>
      <td>63.171587</td>
      <td>26.315750</td>
      <td>36.915889</td>
      <td>22.522601</td>
      <td>0.497623</td>
    </tr>
    <tr>
      <th>2023-12-31</th>
      <td>42.140730</td>
      <td>62.316451</td>
      <td>50.729534</td>
      <td>77.891255</td>
      <td>80.151438</td>
    </tr>
  </tbody>
</table>",0.497623
42,"Among employees assessed either for Soft Skills at an Intermediate level in late 2023, Technical skills at an Advanced level in late 2023, or Soft Skills at an Advanced level at the start of 2020, what was the top recorded skill score?","SELECT MAX(SkillScore) AS SkillScore FROM (SELECT SkillScore AS SkillScore FROM EmployeeSkillAssessment WHERE SkillCategory = ""Soft Skills"" AND AssessmentDate = ""2023-12-31"" AND SkillLevel = ""Intermediate"" UNION ALL SELECT SkillScore AS SkillScore FROM EmployeeSkillAssessment WHERE SkillCategory = ""Technical"" AND AssessmentDate = ""2023-12-31"" AND SkillLevel = ""Advanced"" UNION ALL SELECT SkillScore AS SkillScore FROM EmployeeSkillAssessment WHERE SkillCategory = ""Soft Skills"" AND AssessmentDate = ""2020-01-01"" AND SkillLevel = ""Advanced"");",superlative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th></th>
      <th>AssessmentDate</th>
      <th>2020-01-01</th>
      <th>2023-12-31</th>
    </tr>
    <tr>
      <th>SkillCategory</th>
      <th>SkillLevel</th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th rowspan=""3"" valign=""top"">Management</th>
      <th>Advanced</th>
      <td>22.152545</td>
      <td>66.950601</td>
    </tr>
    <tr>
      <th>Beginner</th>
      <td>73.427250</td>
      <td>97.481018</td>
    </tr>
    <tr>
      <th>Intermediate</th>
      <td>74.082098</td>
      <td>27.346115</td>
    </tr>
    <tr>
      <th rowspan=""3"" valign=""top"">Soft Skills</th>
      <th>Advanced</th>
      <td>2.233698</td>
      <td>14.468706</td>
    </tr>
    <tr>
      <th>Beginner</th>
      <td>54.117786</td>
      <td>11.842673</td>
    </tr>
    <tr>
      <th>Intermediate</th>
      <td>9.228797</td>
      <td>5.158212</td>
    </tr>
    <tr>
      <th rowspan=""3"" valign=""top"">Technical</th>
      <th>Advanced</th>
      <td>21.028517</td>
      <td>74.598760</td>
    </tr>
    <tr>
      <th>Beginner</th>
      <td>11.196362</td>
      <td>34.836429</td>
    </tr>
    <tr>
      <th>Intermediate</th>
      <td>89.179948</td>
      <td>51.268621</td>
    </tr>
  </tbody>
</table>",74.59876
43,"What is the smallest skill rating achieved across both the Teamwork and Technical evaluations conducted on January 1, 2022, and December 31, 2023, including all evaluations on those dates?","SELECT MIN(SkillScore) AS SkillScore FROM (SELECT SkillScore AS SkillScore FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Teamwork"" AND AssessmentDate = ""2022-01-01"" UNION ALL SELECT SkillScore AS SkillScore FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Technical"" AND AssessmentDate = ""2023-12-31"" UNION ALL SELECT SkillScore AS SkillScore FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Technical"" AND AssessmentDate = ""2022-01-01"" UNION ALL SELECT SkillScore AS SkillScore FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Teamwork"" AND AssessmentDate = ""2023-12-31"");",superlative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>AssessmentDate</th>
      <th>2022-01-01</th>
      <th>2023-12-31</th>
    </tr>
    <tr>
      <th>SkillName</th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Communication</th>
      <td>96.112912</td>
      <td>15.290057</td>
    </tr>
    <tr>
      <th>Leadership</th>
      <td>62.527802</td>
      <td>2.962104</td>
    </tr>
    <tr>
      <th>Teamwork</th>
      <td>21.103959</td>
      <td>65.973772</td>
    </tr>
    <tr>
      <th>Technical</th>
      <td>71.764894</td>
      <td>25.531589</td>
    </tr>
  </tbody>
</table>",21.103959
44,"Among the beginner-level assessments in Analytical and Soft Skills, and intermediate-level evaluations in Management conducted on January 1, 2023, what was the top score recorded?","SELECT MAX(AssessmentScore) AS AssessmentScore FROM (SELECT AssessmentScore AS AssessmentScore FROM EmployeeSkillAssessmentResultsSummary WHERE SkillCategory = ""Analytical"" AND AssessmentDate = ""2023-01-01"" AND SkillLevel = ""Beginner"" UNION ALL SELECT AssessmentScore AS AssessmentScore FROM EmployeeSkillAssessmentResultsSummary WHERE SkillCategory = ""Soft Skills"" AND AssessmentDate = ""2023-01-01"" AND SkillLevel = ""Beginner"" UNION ALL SELECT AssessmentScore AS AssessmentScore FROM EmployeeSkillAssessmentResultsSummary WHERE SkillCategory = ""Management"" AND AssessmentDate = ""2023-01-01"" AND SkillLevel = ""Intermediate"");",superlative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th></th>
      <th>AssessmentDate</th>
      <th>2023-01-01</th>
      <th>2023-12-31</th>
    </tr>
    <tr>
      <th>SkillCategory</th>
      <th>SkillLevel</th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th rowspan=""3"" valign=""top"">Analytical</th>
      <th>Advanced</th>
      <td>15.196009</td>
      <td>92.926810</td>
    </tr>
    <tr>
      <th>Beginner</th>
      <td>83.186279</td>
      <td>29.479287</td>
    </tr>
    <tr>
      <th>Intermediate</th>
      <td>85.072323</td>
      <td>41.387706</td>
    </tr>
    <tr>
      <th rowspan=""3"" valign=""top"">Creative</th>
      <th>Advanced</th>
      <td>58.770358</td>
      <td>93.942362</td>
    </tr>
    <tr>
      <th>Beginner</th>
      <td>99.825529</td>
      <td>36.785002</td>
    </tr>
    <tr>
      <th>Intermediate</th>
      <td>64.028333</td>
      <td>15.909396</td>
    </tr>
    <tr>
      <th rowspan=""3"" valign=""top"">Management</th>
      <th>Advanced</th>
      <td>49.202180</td>
      <td>46.805441</td>
    </tr>
    <tr>
      <th>Beginner</th>
      <td>13.327508</td>
      <td>79.624949</td>
    </tr>
    <tr>
      <th>Intermediate</th>
      <td>94.414488</td>
      <td>91.613784</td>
    </tr>
    <tr>
      <th rowspan=""3"" valign=""top"">Soft Skills</th>
      <th>Advanced</th>
      <td>64.278162</td>
      <td>49.927589</td>
    </tr>
    <tr>
      <th>Beginner</th>
      <td>97.584755</td>
      <td>92.574671</td>
    </tr>
    <tr>
      <th>Intermediate</th>
      <td>1.684531</td>
      <td>9.978498</td>
    </tr>
    <tr>
      <th rowspan=""3"" valign=""top"">Technical</th>
      <th>Advanced</th>
      <td>0.605826</td>
      <td>30.740688</td>
    </tr>
    <tr>
      <th>Beginner</th>
      <td>79.329072</td>
      <td>86.224680</td>
    </tr>
    <tr>
      <th>Intermediate</th>
      <td>51.266069</td>
      <td>0.507667</td>
    </tr>
  </tbody>
</table>",97.584755
45,"Among employees who are either currently working in IT, on leave in Finance, or present in Finance, what is the smallest recorded attendance percentage?","SELECT MIN(AttendanceRate) AS AttendanceRate FROM (SELECT AttendanceRate AS AttendanceRate FROM EmployeeAttendanceAnalysis WHERE AttendanceStatus = ""Present"" AND Department = ""IT"" UNION ALL SELECT AttendanceRate AS AttendanceRate FROM EmployeeAttendanceAnalysis WHERE AttendanceStatus = ""On Leave"" AND Department = ""Finance"" UNION ALL SELECT AttendanceRate AS AttendanceRate FROM EmployeeAttendanceAnalysis WHERE AttendanceStatus = ""Present"" AND Department = ""Finance"");",superlative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>AttendanceStatus</th>
      <th>Absent</th>
      <th>On Leave</th>
      <th>Present</th>
    </tr>
    <tr>
      <th>Department</th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Finance</th>
      <td>15.076794</td>
      <td>38.205559</td>
      <td>14.328745</td>
    </tr>
    <tr>
      <th>HR</th>
      <td>20.864330</td>
      <td>12.421467</td>
      <td>47.868500</td>
    </tr>
    <tr>
      <th>IT</th>
      <td>51.925694</td>
      <td>82.089952</td>
      <td>90.655691</td>
    </tr>
    <tr>
      <th>Marketing</th>
      <td>78.906164</td>
      <td>72.192123</td>
      <td>26.948855</td>
    </tr>
    <tr>
      <th>Sales</th>
      <td>84.271570</td>
      <td>56.362632</td>
      <td>57.232761</td>
    </tr>
  </tbody>
</table>",14.328745
