,Question,SQL Query,Method,Table,Label
73,"What is the combined average score of the ""Teamwork"" skill evaluated at the start of 2023 and the ""Problem Solving"" skill assessed both at the beginning and end of the same year?","SELECT AVG(SkillScore) AS SkillScore FROM (SELECT SkillScore AS SkillScore FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Teamwork"" AND AssessmentDate = ""2023-01-01"" UNION ALL SELECT SkillScore AS SkillScore FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Problem Solving"" AND AssessmentDate = ""2023-12-31"" UNION ALL SELECT SkillScore AS SkillScore FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Problem Solving"" AND AssessmentDate = ""2023-01-01"");",average,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>AssessmentDate</th>
      <th>2023-01-01</th>
      <th>2023-12-31</th>
    </tr>
    <tr>
      <th>SkillName</th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Communication</th>
      <td>17.303990</td>
      <td>39.301660</td>
    </tr>
    <tr>
      <th>Leadership</th>
      <td>68.564200</td>
      <td>98.003874</td>
    </tr>
    <tr>
      <th>Problem Solving</th>
      <td>91.863403</td>
      <td>69.738211</td>
    </tr>
    <tr>
      <th>Teamwork</th>
      <td>98.837419</td>
      <td>54.382802</td>
    </tr>
    <tr>
      <th>Technical</th>
      <td>63.232005</td>
      <td>5.737654</td>
    </tr>
  </tbody>
</table>",86.813011
74,What is the mean satisfaction rating among employees who choose to work on-site either from their residence or at the company premises?,"SELECT AVG(SatisfactionLevel) AS SatisfactionLevel FROM (SELECT SatisfactionLevel AS SatisfactionLevel FROM EmployeeWorkPreferences WHERE WorkPreferenceType = ""On-site"" AND WorkLocation = ""Home"" UNION ALL SELECT SatisfactionLevel AS SatisfactionLevel FROM EmployeeWorkPreferences WHERE WorkPreferenceType = ""On-site"" AND WorkLocation = ""Office"");",average,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>WorkLocation</th>
      <th>Co-working Space</th>
      <th>Home</th>
      <th>Office</th>
    </tr>
    <tr>
      <th>WorkPreferenceType</th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Hybrid</th>
      <td>4.299520</td>
      <td>8.110667</td>
      <td>9.028971</td>
    </tr>
    <tr>
      <th>On-site</th>
      <td>7.463168</td>
      <td>1.202212</td>
      <td>1.417617</td>
    </tr>
    <tr>
      <th>Remote</th>
      <td>6.339612</td>
      <td>9.617826</td>
      <td>1.104211</td>
    </tr>
  </tbody>
</table>",1.309915
75,What is the combined average improvement score for employees developing intermediate soft skills through mentorship and intermediate technical skills via online courses?,"SELECT AVG(ImprovementScore) AS ImprovementScore FROM (SELECT ImprovementScore AS ImprovementScore FROM EmployeeSkillDevelopmentMetrics WHERE SkillCategory = ""Soft Skills"" AND SkillLevel = ""Intermediate"" AND DevelopmentMethod = ""Mentorship"" UNION ALL SELECT ImprovementScore AS ImprovementScore FROM EmployeeSkillDevelopmentMetrics WHERE SkillCategory = ""Technical"" AND SkillLevel = ""Intermediate"" AND DevelopmentMethod = ""Online Course"");",average,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr>
      <th>SkillCategory</th>
      <th colspan=""3"" halign=""left"">Management</th>
      <th colspan=""3"" halign=""left"">Soft Skills</th>
      <th colspan=""3"" halign=""left"">Technical</th>
    </tr>
    <tr>
      <th>SkillLevel</th>
      <th>Advanced</th>
      <th>Beginner</th>
      <th>Intermediate</th>
      <th>Advanced</th>
      <th>Beginner</th>
      <th>Intermediate</th>
      <th>Advanced</th>
      <th>Beginner</th>
      <th>Intermediate</th>
    </tr>
    <tr>
      <th>DevelopmentMethod</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Mentorship</th>
      <td>69.805735</td>
      <td>88.133544</td>
      <td>68.482950</td>
      <td>96.352120</td>
      <td>39.215206</td>
      <td>60.963029</td>
      <td>35.348151</td>
      <td>8.908028</td>
      <td>42.629089</td>
    </tr>
    <tr>
      <th>Online Course</th>
      <td>31.676656</td>
      <td>97.211959</td>
      <td>43.146696</td>
      <td>33.475861</td>
      <td>14.420025</td>
      <td>43.541721</td>
      <td>71.816721</td>
      <td>89.952198</td>
      <td>93.796842</td>
    </tr>
    <tr>
      <th>Workshop</th>
      <td>43.965388</td>
      <td>24.575779</td>
      <td>10.227530</td>
      <td>59.466151</td>
      <td>19.833308</td>
      <td>77.549949</td>
      <td>82.797958</td>
      <td>29.086689</td>
      <td>99.959577</td>
    </tr>
  </tbody>
</table>",77.379935
76,What is the combined mean score of the Analytical and Creative skill sets recorded at the end of 2023?,"SELECT AVG(SkillScore) AS SkillScore FROM (SELECT SkillScore AS SkillScore FROM EmployeeSkillAssessmentResultsSummary WHERE SkillCategory = ""Analytical"" AND AssessmentDate = ""2023-12-31"" UNION ALL SELECT SkillScore AS SkillScore FROM EmployeeSkillAssessmentResultsSummary WHERE SkillCategory = ""Creative"" AND AssessmentDate = ""2023-12-31"");",average,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>SkillCategory</th>
      <th>Analytical</th>
      <th>Creative</th>
      <th>Management</th>
      <th>Soft Skills</th>
      <th>Technical</th>
    </tr>
    <tr>
      <th>AssessmentDate</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>2023-01-01</th>
      <td>56.661187</td>
      <td>54.654288</td>
      <td>36.113569</td>
      <td>54.279577</td>
      <td>94.681028</td>
    </tr>
    <tr>
      <th>2023-12-31</th>
      <td>69.696330</td>
      <td>81.059735</td>
      <td>13.338231</td>
      <td>86.155975</td>
      <td>39.472018</td>
    </tr>
  </tbody>
</table>",75.378032
77,What is the combined average score when taking the Management skill rating from the last day of 2023 and the Technical skill rating from the beginning of 2020?,"SELECT AVG(SkillScore) AS SkillScore FROM (SELECT SkillScore AS SkillScore FROM EmployeeSkillAssessmentResultsSummary WHERE SkillCategory = ""Management"" AND AssessmentDate = ""2023-12-31"" UNION ALL SELECT SkillScore AS SkillScore FROM EmployeeSkillAssessmentResultsSummary WHERE SkillCategory = ""Technical"" AND AssessmentDate = ""2020-01-01"");",average,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>SkillCategory</th>
      <th>Communication</th>
      <th>Leadership</th>
      <th>Management</th>
      <th>Soft Skills</th>
      <th>Technical</th>
    </tr>
    <tr>
      <th>AssessmentDate</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>2020-01-01</th>
      <td>50.560624</td>
      <td>84.614368</td>
      <td>20.454231</td>
      <td>48.843711</td>
      <td>96.428808</td>
    </tr>
    <tr>
      <th>2023-12-31</th>
      <td>19.056020</td>
      <td>97.524513</td>
      <td>38.312700</td>
      <td>41.325286</td>
      <td>82.439391</td>
    </tr>
  </tbody>
</table>",67.370754
78,"What is the combined average bonus payout for employees rated as ""Good"" in Marketing during the second quarter of 2023, those rated ""Poor"" in HR and Sales in the third quarter of 2023, and employees with an ""Average"" rating in HR for the first quarter of 2023?","SELECT AVG(BonusAmount) AS BonusAmount FROM (SELECT BonusAmount AS BonusAmount FROM EmployeePerformanceMetrics WHERE Department = ""Marketing"" AND PerformanceRating = ""Good"" AND ReviewPeriod = ""Q2 2023"" UNION ALL SELECT BonusAmount AS BonusAmount FROM EmployeePerformanceMetrics WHERE Department = ""HR"" AND PerformanceRating = ""Poor"" AND ReviewPeriod = ""Q3 2023"" UNION ALL SELECT BonusAmount AS BonusAmount FROM EmployeePerformanceMetrics WHERE Department = ""Sales"" AND PerformanceRating = ""Poor"" AND ReviewPeriod = ""Q3 2023"" UNION ALL SELECT BonusAmount AS BonusAmount FROM EmployeePerformanceMetrics WHERE Department = ""HR"" AND PerformanceRating = ""Average"" AND ReviewPeriod = ""Q1 2023"");",average,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr>
      <th>PerformanceRating</th>
      <th colspan=""4"" halign=""left"">Average</th>
      <th colspan=""4"" halign=""left"">Excellent</th>
      <th colspan=""4"" halign=""left"">Good</th>
      <th colspan=""4"" halign=""left"">Poor</th>
    </tr>
    <tr>
      <th>ReviewPeriod</th>
      <th>Q1 2023</th>
      <th>Q2 2023</th>
      <th>Q3 2023</th>
      <th>Q4 2023</th>
      <th>Q1 2023</th>
      <th>Q2 2023</th>
      <th>Q3 2023</th>
      <th>Q4 2023</th>
      <th>Q1 2023</th>
      <th>Q2 2023</th>
      <th>Q3 2023</th>
      <th>Q4 2023</th>
      <th>Q1 2023</th>
      <th>Q2 2023</th>
      <th>Q3 2023</th>
      <th>Q4 2023</th>
    </tr>
    <tr>
      <th>Department</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>HR</th>
      <td>2803.294747</td>
      <td>1769.648482</td>
      <td>1073.147078</td>
      <td>685.883508</td>
      <td>3412.885065</td>
      <td>330.264492</td>
      <td>2395.423598</td>
      <td>1272.489363</td>
      <td>3053.963580</td>
      <td>61.957252</td>
      <td>2139.807902</td>
      <td>85.706615</td>
      <td>644.742087</td>
      <td>1512.487667</td>
      <td>4618.949018</td>
      <td>4898.235788</td>
    </tr>
    <tr>
      <th>IT</th>
      <td>167.369407</td>
      <td>4883.142181</td>
      <td>3244.408310</td>
      <td>2358.034450</td>
      <td>4824.376797</td>
      <td>1337.391255</td>
      <td>3077.674747</td>
      <td>4408.234499</td>
      <td>1635.146553</td>
      <td>4304.408431</td>
      <td>466.679910</td>
      <td>2877.747568</td>
      <td>3788.228017</td>
      <td>3822.506391</td>
      <td>1149.430007</td>
      <td>2542.434497</td>
    </tr>
    <tr>
      <th>Marketing</th>
      <td>1046.618941</td>
      <td>4617.621327</td>
      <td>1209.928332</td>
      <td>2991.181416</td>
      <td>3717.107436</td>
      <td>2119.628816</td>
      <td>4032.697471</td>
      <td>4049.969901</td>
      <td>499.712645</td>
      <td>781.284788</td>
      <td>3336.088427</td>
      <td>4645.500094</td>
      <td>4797.894857</td>
      <td>1425.166566</td>
      <td>4694.461787</td>
      <td>1722.240996</td>
    </tr>
    <tr>
      <th>Sales</th>
      <td>4602.877556</td>
      <td>2006.601476</td>
      <td>1105.856686</td>
      <td>4060.039216</td>
      <td>2010.149130</td>
      <td>4970.230525</td>
      <td>2178.906105</td>
      <td>3578.913947</td>
      <td>2446.293486</td>
      <td>1002.329927</td>
      <td>2336.212565</td>
      <td>1680.249439</td>
      <td>4241.776154</td>
      <td>3536.604172</td>
      <td>2807.906413</td>
      <td>836.849897</td>
    </tr>
  </tbody>
</table>",2752.858742
79,"What is the average level of contentment among employees in the Engineering division when considering those who work on-site, remotely, or in a hybrid arrangement?","SELECT AVG(SatisfactionScore) AS SatisfactionScore FROM (SELECT SatisfactionScore AS SatisfactionScore FROM EmployeeWorkPreferences WHERE WorkPreferenceType = ""On-site"" AND Department = ""Engineering"" UNION ALL SELECT SatisfactionScore AS SatisfactionScore FROM EmployeeWorkPreferences WHERE WorkPreferenceType = ""Remote"" AND Department = ""Engineering"" UNION ALL SELECT SatisfactionScore AS SatisfactionScore FROM EmployeeWorkPreferences WHERE WorkPreferenceType = ""Hybrid"" AND Department = ""Engineering"");",average,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>Department</th>
      <th>Engineering</th>
      <th>Finance</th>
      <th>HR</th>
      <th>Marketing</th>
      <th>Sales</th>
    </tr>
    <tr>
      <th>WorkPreferenceType</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Hybrid</th>
      <td>1.891322</td>
      <td>8.220164</td>
      <td>1.147033</td>
      <td>1.880760</td>
      <td>2.024652</td>
    </tr>
    <tr>
      <th>On-site</th>
      <td>1.108542</td>
      <td>3.380668</td>
      <td>8.278447</td>
      <td>2.706658</td>
      <td>6.975020</td>
    </tr>
    <tr>
      <th>Remote</th>
      <td>8.166315</td>
      <td>6.763385</td>
      <td>8.667201</td>
      <td>3.300306</td>
      <td>2.404300</td>
    </tr>
  </tbody>
</table>",3.72206
80,"What is the combined average score of the Communication and Leadership skills assessed at the end of 2023, together with the Problem Solving skill evaluated at the start of the same year?","SELECT AVG(SkillScore) AS SkillScore FROM (SELECT SkillScore AS SkillScore FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Communication"" AND AssessmentDate = ""2023-12-31"" UNION ALL SELECT SkillScore AS SkillScore FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Leadership"" AND AssessmentDate = ""2023-12-31"" UNION ALL SELECT SkillScore AS SkillScore FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Problem Solving"" AND AssessmentDate = ""2023-01-01"");",average,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>AssessmentDate</th>
      <th>2023-01-01</th>
      <th>2023-12-31</th>
    </tr>
    <tr>
      <th>SkillName</th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Communication</th>
      <td>16.303076</td>
      <td>35.295641</td>
    </tr>
    <tr>
      <th>Leadership</th>
      <td>41.349331</td>
      <td>40.346459</td>
    </tr>
    <tr>
      <th>Problem Solving</th>
      <td>62.154195</td>
      <td>21.294864</td>
    </tr>
    <tr>
      <th>Teamwork</th>
      <td>9.597277</td>
      <td>25.854105</td>
    </tr>
    <tr>
      <th>Technical</th>
      <td>23.731834</td>
      <td>40.228279</td>
    </tr>
  </tbody>
</table>",45.932098
81,"What is the combined average rating of the 2023 year-end evaluation in Management for employee E100, the early 2020 Soft skills assessment for employee E001, and the Technical skill test for employee E100 conducted at the start of 2020?","SELECT AVG(AssessmentScore) AS AssessmentScore FROM (SELECT AssessmentScore AS AssessmentScore FROM EmployeeSkillAssessmentResultsSummary WHERE EmployeeID = ""E100"" AND SkillCategory = ""Management"" AND AssessmentDate = ""2023-12-31"" UNION ALL SELECT AssessmentScore AS AssessmentScore FROM EmployeeSkillAssessmentResultsSummary WHERE EmployeeID = ""E001"" AND SkillCategory = ""Soft"" AND AssessmentDate = ""2020-01-01"" UNION ALL SELECT AssessmentScore AS AssessmentScore FROM EmployeeSkillAssessmentResultsSummary WHERE EmployeeID = ""E100"" AND SkillCategory = ""Technical"" AND AssessmentDate = ""2020-01-01"");",average,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th></th>
      <th>SkillCategory</th>
      <th>Management</th>
      <th>Soft</th>
      <th>Technical</th>
    </tr>
    <tr>
      <th>EmployeeID</th>
      <th>AssessmentDate</th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th rowspan=""2"" valign=""top"">E001</th>
      <th>2020-01-01</th>
      <td>87.216847</td>
      <td>37.177866</td>
      <td>65.279339</td>
    </tr>
    <tr>
      <th>2023-12-31</th>
      <td>60.582940</td>
      <td>39.224115</td>
      <td>56.459534</td>
    </tr>
    <tr>
      <th rowspan=""2"" valign=""top"">E100</th>
      <th>2020-01-01</th>
      <td>78.127089</td>
      <td>90.830436</td>
      <td>97.363644</td>
    </tr>
    <tr>
      <th>2023-12-31</th>
      <td>10.542168</td>
      <td>64.596675</td>
      <td>93.073101</td>
    </tr>
  </tbody>
</table>",48.361226
82,What is the mean percentage of goal completion for uninitiated objectives related to team collaboration and sales during the third quarter?,"SELECT AVG(GoalAchievementPercentage) AS GoalAchievementPercentage FROM (SELECT GoalAchievementPercentage AS GoalAchievementPercentage FROM EmployeePerformanceGoals WHERE GoalType = ""Team Collaboration"" AND GoalStatus = ""Not Started"" AND ReviewPeriod = ""Q3"" UNION ALL SELECT GoalAchievementPercentage AS GoalAchievementPercentage FROM EmployeePerformanceGoals WHERE GoalType = ""Sales"" AND GoalStatus = ""Not Started"" AND ReviewPeriod = ""Q3"");",average,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th></th>
      <th>ReviewPeriod</th>
      <th>Q1</th>
      <th>Q2</th>
      <th>Q3</th>
      <th>Q4</th>
    </tr>
    <tr>
      <th>GoalType</th>
      <th>GoalStatus</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th rowspan=""4"" valign=""top"">Customer Satisfaction</th>
      <th>Completed</th>
      <td>6.152289</td>
      <td>65.275869</td>
      <td>4.335969</td>
      <td>3.721044</td>
    </tr>
    <tr>
      <th>In Progress</th>
      <td>30.530872</td>
      <td>24.857793</td>
      <td>44.659038</td>
      <td>68.007213</td>
    </tr>
    <tr>
      <th>Not Started</th>
      <td>16.422317</td>
      <td>58.184408</td>
      <td>73.427012</td>
      <td>98.955184</td>
    </tr>
    <tr>
      <th>On Hold</th>
      <td>50.377760</td>
      <td>33.500547</td>
      <td>40.956924</td>
      <td>11.345683</td>
    </tr>
    <tr>
      <th rowspan=""4"" valign=""top"">Project Delivery</th>
      <th>Completed</th>
      <td>58.606484</td>
      <td>22.734596</td>
      <td>23.869365</td>
      <td>7.266594</td>
    </tr>
    <tr>
      <th>In Progress</th>
      <td>55.112598</td>
      <td>90.760160</td>
      <td>68.356768</td>
      <td>63.600265</td>
    </tr>
    <tr>
      <th>Not Started</th>
      <td>3.203495</td>
      <td>41.278732</td>
      <td>71.126521</td>
      <td>79.793555</td>
    </tr>
    <tr>
      <th>On Hold</th>
      <td>66.251120</td>
      <td>25.406168</td>
      <td>64.449708</td>
      <td>52.255305</td>
    </tr>
    <tr>
      <th rowspan=""4"" valign=""top"">Sales</th>
      <th>Completed</th>
      <td>4.178298</td>
      <td>70.529919</td>
      <td>9.636619</td>
      <td>81.925014</td>
    </tr>
    <tr>
      <th>In Progress</th>
      <td>22.182520</td>
      <td>47.673524</td>
      <td>17.035270</td>
      <td>59.680079</td>
    </tr>
    <tr>
      <th>Not Started</th>
      <td>37.084299</td>
      <td>45.509846</td>
      <td>36.845488</td>
      <td>67.750226</td>
    </tr>
    <tr>
      <th>On Hold</th>
      <td>39.010785</td>
      <td>0.634480</td>
      <td>17.202749</td>
      <td>82.265024</td>
    </tr>
    <tr>
      <th rowspan=""4"" valign=""top"">Team Collaboration</th>
      <th>Completed</th>
      <td>26.738439</td>
      <td>63.212137</td>
      <td>6.136186</td>
      <td>67.851922</td>
    </tr>
    <tr>
      <th>In Progress</th>
      <td>29.664646</td>
      <td>38.481468</td>
      <td>89.055434</td>
      <td>41.855740</td>
    </tr>
    <tr>
      <th>Not Started</th>
      <td>32.245977</td>
      <td>32.329493</td>
      <td>11.329941</td>
      <td>83.482564</td>
    </tr>
    <tr>
      <th>On Hold</th>
      <td>27.000153</td>
      <td>36.915140</td>
      <td>21.376447</td>
      <td>20.840614</td>
    </tr>
  </tbody>
</table>",24.087715
83,"What is the combined average utilization percentage for Management skills in Engineering during Q3 2023, Technical skills in Finance for Q2 2023, and Soft Skills in Marketing in the same Q2 2023 period?","SELECT AVG(UtilizationRate) AS UtilizationRate FROM (SELECT UtilizationRate AS UtilizationRate FROM EmployeeSkillUtilizationTrends WHERE SkillCategory = ""Management"" AND Department = ""Engineering"" AND AssessmentPeriod = ""Q3 2023"" UNION ALL SELECT UtilizationRate AS UtilizationRate FROM EmployeeSkillUtilizationTrends WHERE SkillCategory = ""Technical"" AND Department = ""Finance"" AND AssessmentPeriod = ""Q2 2023"" UNION ALL SELECT UtilizationRate AS UtilizationRate FROM EmployeeSkillUtilizationTrends WHERE SkillCategory = ""Soft Skills"" AND Department = ""Marketing"" AND AssessmentPeriod = ""Q2 2023"");",average,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th></th>
      <th>Department</th>
      <th>Engineering</th>
      <th>Finance</th>
      <th>HR</th>
      <th>Marketing</th>
      <th>Sales</th>
    </tr>
    <tr>
      <th>SkillCategory</th>
      <th>AssessmentPeriod</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th rowspan=""4"" valign=""top"">Analytical</th>
      <th>Q1 2023</th>
      <td>3.251571</td>
      <td>71.978831</td>
      <td>4.442390</td>
      <td>57.917861</td>
      <td>35.888694</td>
    </tr>
    <tr>
      <th>Q2 2023</th>
      <td>9.708535</td>
      <td>50.222724</td>
      <td>27.284454</td>
      <td>48.281637</td>
      <td>80.569642</td>
    </tr>
    <tr>
      <th>Q3 2023</th>
      <td>1.700491</td>
      <td>27.994812</td>
      <td>17.318839</td>
      <td>88.064438</td>
      <td>47.482339</td>
    </tr>
    <tr>
      <th>Q4 2023</th>
      <td>11.436577</td>
      <td>43.413362</td>
      <td>60.472773</td>
      <td>53.690770</td>
      <td>10.200544</td>
    </tr>
    <tr>
      <th rowspan=""4"" valign=""top"">Creative</th>
      <th>Q1 2023</th>
      <td>94.728932</td>
      <td>83.379431</td>
      <td>81.549202</td>
      <td>27.056197</td>
      <td>77.856776</td>
    </tr>
    <tr>
      <th>Q2 2023</th>
      <td>37.096773</td>
      <td>27.816385</td>
      <td>65.694631</td>
      <td>11.093592</td>
      <td>65.406609</td>
    </tr>
    <tr>
      <th>Q3 2023</th>
      <td>57.619958</td>
      <td>53.072789</td>
      <td>80.444185</td>
      <td>32.422241</td>
      <td>82.882551</td>
    </tr>
    <tr>
      <th>Q4 2023</th>
      <td>32.937254</td>
      <td>42.944228</td>
      <td>24.207336</td>
      <td>61.129578</td>
      <td>3.904490</td>
    </tr>
    <tr>
      <th rowspan=""4"" valign=""top"">Management</th>
      <th>Q1 2023</th>
      <td>1.760033</td>
      <td>85.219823</td>
      <td>75.047403</td>
      <td>78.013633</td>
      <td>45.365649</td>
    </tr>
    <tr>
      <th>Q2 2023</th>
      <td>71.175154</td>
      <td>83.241139</td>
      <td>93.576258</td>
      <td>52.301197</td>
      <td>59.007356</td>
    </tr>
    <tr>
      <th>Q3 2023</th>
      <td>4.599360</td>
      <td>90.634487</td>
      <td>33.860340</td>
      <td>16.701628</td>
      <td>73.477212</td>
    </tr>
    <tr>
      <th>Q4 2023</th>
      <td>25.733389</td>
      <td>64.944513</td>
      <td>90.646953</td>
      <td>46.215300</td>
      <td>20.951240</td>
    </tr>
    <tr>
      <th rowspan=""4"" valign=""top"">Soft Skills</th>
      <th>Q1 2023</th>
      <td>54.183182</td>
      <td>34.535952</td>
      <td>55.549284</td>
      <td>60.247953</td>
      <td>63.357799</td>
    </tr>
    <tr>
      <th>Q2 2023</th>
      <td>33.981936</td>
      <td>9.652907</td>
      <td>6.965111</td>
      <td>77.990991</td>
      <td>96.450079</td>
    </tr>
    <tr>
      <th>Q3 2023</th>
      <td>15.169924</td>
      <td>94.348268</td>
      <td>57.456052</td>
      <td>77.694260</td>
      <td>36.985703</td>
    </tr>
    <tr>
      <th>Q4 2023</th>
      <td>51.461275</td>
      <td>96.434781</td>
      <td>58.578515</td>
      <td>54.386220</td>
      <td>53.448517</td>
    </tr>
    <tr>
      <th rowspan=""4"" valign=""top"">Technical</th>
      <th>Q1 2023</th>
      <td>36.303994</td>
      <td>71.696433</td>
      <td>36.328506</td>
      <td>72.045477</td>
      <td>44.584447</td>
    </tr>
    <tr>
      <th>Q2 2023</th>
      <td>43.652895</td>
      <td>11.646267</td>
      <td>89.932952</td>
      <td>45.774561</td>
      <td>43.472851</td>
    </tr>
    <tr>
      <th>Q3 2023</th>
      <td>95.475694</td>
      <td>67.881008</td>
      <td>24.931195</td>
      <td>62.865597</td>
      <td>61.210967</td>
    </tr>
    <tr>
      <th>Q4 2023</th>
      <td>29.942784</td>
      <td>49.110317</td>
      <td>36.485781</td>
      <td>98.009282</td>
      <td>69.320117</td>
    </tr>
  </tbody>
</table>",31.412206
84,"What was the mean score across the Communication, Technical, and Soft Skills categories for assessments conducted on January 1, 2020?","SELECT AVG(SkillScore) AS SkillScore FROM (SELECT SkillScore AS SkillScore FROM EmployeeSkillAssessmentResults WHERE SkillCategory = ""Soft Skills"" AND AssessmentDate = ""2020-01-01"" UNION ALL SELECT SkillScore AS SkillScore FROM EmployeeSkillAssessmentResults WHERE SkillCategory = ""Communication"" AND AssessmentDate = ""2020-01-01"" UNION ALL SELECT SkillScore AS SkillScore FROM EmployeeSkillAssessmentResults WHERE SkillCategory = ""Technical"" AND AssessmentDate = ""2020-01-01"");",average,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>SkillCategory</th>
      <th>Communication</th>
      <th>Leadership</th>
      <th>Management</th>
      <th>Soft Skills</th>
      <th>Technical</th>
    </tr>
    <tr>
      <th>AssessmentDate</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>2020-01-01</th>
      <td>7.995283</td>
      <td>11.282123</td>
      <td>83.228364</td>
      <td>83.253573</td>
      <td>32.245626</td>
    </tr>
    <tr>
      <th>2023-12-31</th>
      <td>45.074599</td>
      <td>18.978012</td>
      <td>54.449418</td>
      <td>16.221497</td>
      <td>62.094665</td>
    </tr>
  </tbody>
</table>",41.164827
85,What is the combined average score for advanced-level employees in the technical skill area based on assessments conducted at the start and end of 2023?,"SELECT AVG(AssessmentScore) AS AssessmentScore FROM (SELECT AssessmentScore AS AssessmentScore FROM EmployeeSkillAssessmentResultsSummary WHERE SkillCategory = ""Technical"" AND AssessmentDate = ""2023-12-31"" AND SkillLevel = ""Advanced"" UNION ALL SELECT AssessmentScore AS AssessmentScore FROM EmployeeSkillAssessmentResultsSummary WHERE SkillCategory = ""Technical"" AND AssessmentDate = ""2023-01-01"" AND SkillLevel = ""Advanced"");",average,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr>
      <th>AssessmentDate</th>
      <th colspan=""3"" halign=""left"">2023-01-01</th>
      <th colspan=""3"" halign=""left"">2023-12-31</th>
    </tr>
    <tr>
      <th>SkillCategory</th>
      <th>Management</th>
      <th>Soft Skills</th>
      <th>Technical</th>
      <th>Management</th>
      <th>Soft Skills</th>
      <th>Technical</th>
    </tr>
    <tr>
      <th>SkillLevel</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Advanced</th>
      <td>25.151528</td>
      <td>74.06026</td>
      <td>90.410788</td>
      <td>77.746038</td>
      <td>9.638055</td>
      <td>68.921693</td>
    </tr>
    <tr>
      <th>Beginner</th>
      <td>46.586077</td>
      <td>75.36413</td>
      <td>11.133849</td>
      <td>41.693141</td>
      <td>43.293629</td>
      <td>60.969548</td>
    </tr>
    <tr>
      <th>Intermediate</th>
      <td>34.023496</td>
      <td>14.37967</td>
      <td>87.536103</td>
      <td>51.396824</td>
      <td>99.570873</td>
      <td>8.952705</td>
    </tr>
  </tbody>
</table>",79.666241
